Version;File;Buggy
5;tajo-common/src/main/java/org/apache/tajo/SessionVars.java;no
1;tajo-common/src/main/java/org/apache/tajo/TajoConstants.java;no
2;tajo-common/src/main/java/org/apache/tajo/TajoConstants.java;no
3;tajo-common/src/main/java/org/apache/tajo/TajoConstants.java;no
4;tajo-common/src/main/java/org/apache/tajo/TajoConstants.java;no
5;tajo-common/src/main/java/org/apache/tajo/TajoConstants.java;no
1;tajo-common/src/main/java/org/apache/tajo/TaskAttemptId.java;no
2;tajo-common/src/main/java/org/apache/tajo/TaskAttemptId.java;no
3;tajo-common/src/main/java/org/apache/tajo/TaskAttemptId.java;no
4;tajo-common/src/main/java/org/apache/tajo/TaskAttemptId.java;no
5;tajo-common/src/main/java/org/apache/tajo/TaskAttemptId.java;no
1;tajo-common/src/main/java/org/apache/tajo/TaskId.java;no
2;tajo-common/src/main/java/org/apache/tajo/TaskId.java;no
3;tajo-common/src/main/java/org/apache/tajo/TaskId.java;no
4;tajo-common/src/main/java/org/apache/tajo/TaskId.java;no
5;tajo-common/src/main/java/org/apache/tajo/TaskId.java;no
1;tajo-core-tests/src/test/java/org/apache/tajo/TestQueryIdFactory.java;no
2;tajo-core-tests/src/test/java/org/apache/tajo/TestQueryIdFactory.java;no
3;tajo-core-tests/src/test/java/org/apache/tajo/TestQueryIdFactory.java;no
4;tajo-core-tests/src/test/java/org/apache/tajo/TestQueryIdFactory.java;no
5;tajo-core-tests/src/test/java/org/apache/tajo/TestQueryIdFactory.java;no
1;tajo-core-tests/src/test/java/org/apache/tajo/TestTajoIds.java;no
2;tajo-core-tests/src/test/java/org/apache/tajo/TestTajoIds.java;no
3;tajo-core-tests/src/test/java/org/apache/tajo/TestTajoIds.java;no
4;tajo-core-tests/src/test/java/org/apache/tajo/TestTajoIds.java;no
5;tajo-core-tests/src/test/java/org/apache/tajo/TestTajoIds.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/Aggregation.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/Aggregation.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/Aggregation.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/Aggregation.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/Aggregation.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTable.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTable.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTable.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTable.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTable.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTableOpType.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTableOpType.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTableOpType.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTableOpType.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTableOpType.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespace.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespace.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespace.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespace.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespace.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespaceSetType.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespaceSetType.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespaceSetType.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespaceSetType.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/AlterTablespaceSetType.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/BetweenPredicate.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/BetweenPredicate.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/BetweenPredicate.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/BetweenPredicate.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/BetweenPredicate.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/BinaryOperator.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/BinaryOperator.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/BinaryOperator.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/BinaryOperator.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/BinaryOperator.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/BooleanLiteral.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/BooleanLiteral.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/BooleanLiteral.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/BooleanLiteral.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/BooleanLiteral.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/CaseWhenPredicate.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/CaseWhenPredicate.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/CaseWhenPredicate.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/CaseWhenPredicate.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/CaseWhenPredicate.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/CastExpr.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/CastExpr.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/CastExpr.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/CastExpr.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/CastExpr.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnDefinition.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnDefinition.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnDefinition.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnDefinition.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnDefinition.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnReferenceExpr.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnReferenceExpr.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnReferenceExpr.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnReferenceExpr.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnReferenceExpr.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/CommonSubquery.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/CommonSubquery.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/CommonSubquery.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/CommonSubquery.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/CommonSubquery.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/CountRowsFunctionExpr.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/CountRowsFunctionExpr.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/CountRowsFunctionExpr.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/CountRowsFunctionExpr.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/CountRowsFunctionExpr.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateDatabase.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateDatabase.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateDatabase.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateDatabase.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateDatabase.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateIndex.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateIndex.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateIndex.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateIndex.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateIndex.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateTable.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateTable.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateTable.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateTable.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateTable.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/DataTypeExpr.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/DataTypeExpr.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/DataTypeExpr.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/DataTypeExpr.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/DataTypeExpr.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/DateLiteral.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/DateLiteral.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/DateLiteral.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/DateLiteral.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/DateLiteral.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/DateValue.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/DateValue.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/DateValue.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/DateValue.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/DateValue.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropDatabase.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropDatabase.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropDatabase.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropDatabase.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropDatabase.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropIndex.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropIndex.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropIndex.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropIndex.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropIndex.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropTable.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropTable.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropTable.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropTable.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/DropTable.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/ExistsPredicate.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/ExistsPredicate.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/ExistsPredicate.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/ExistsPredicate.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/ExistsPredicate.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/Explain.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/Explain.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/Explain.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/Explain.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/Explain.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/Expr.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/Expr.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/Expr.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/Expr.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/Expr.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/ExprVisitor.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/ExprVisitor.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/ExprVisitor.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/ExprVisitor.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/ExprVisitor.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/FunctionExpr.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/FunctionExpr.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/FunctionExpr.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/FunctionExpr.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/FunctionExpr.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/GeneralSetFunctionExpr.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/GeneralSetFunctionExpr.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/GeneralSetFunctionExpr.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/GeneralSetFunctionExpr.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/GeneralSetFunctionExpr.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/Having.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/Having.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/Having.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/Having.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/Having.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/InPredicate.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/InPredicate.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/InPredicate.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/InPredicate.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/InPredicate.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/Insert.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/Insert.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/Insert.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/Insert.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/Insert.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/IntervalLiteral.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/IntervalLiteral.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/IntervalLiteral.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/IntervalLiteral.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/IntervalLiteral.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/IsNullPredicate.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/IsNullPredicate.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/IsNullPredicate.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/IsNullPredicate.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/IsNullPredicate.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/Join.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/Join.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/Join.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/Join.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/Join.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/JoinType.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/JoinType.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/JoinType.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/JoinType.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/JoinType.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonHelper.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonHelper.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonHelper.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonHelper.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonHelper.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonSerializable.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonSerializable.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonSerializable.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonSerializable.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonSerializable.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/Limit.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/Limit.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/Limit.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/Limit.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/Limit.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/LiteralValue.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/LiteralValue.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/LiteralValue.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/LiteralValue.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/LiteralValue.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/NamedExpr.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/NamedExpr.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/NamedExpr.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/NamedExpr.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/NamedExpr.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/NotExpr.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/NotExpr.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/NotExpr.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/NotExpr.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/NotExpr.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/NullLiteral.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/NullLiteral.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/NullLiteral.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/NullLiteral.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/NullLiteral.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/OpType.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/OpType.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/OpType.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/OpType.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/OpType.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/PatternMatchPredicate.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/PatternMatchPredicate.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/PatternMatchPredicate.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/PatternMatchPredicate.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/PatternMatchPredicate.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/Projection.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/Projection.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/Projection.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/Projection.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/Projection.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/QualifiedAsteriskExpr.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/QualifiedAsteriskExpr.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/QualifiedAsteriskExpr.java;no
4;tajo-algebra/src/main/java/org/apache/tajo/algebra/QualifiedAsteriskExpr.java;no
5;tajo-algebra/src/main/java/org/apache/tajo/algebra/QualifiedAsteriskExpr.java;no
1;tajo-algebra/src/main/java/org/apache/tajo/algebra/Relation.java;no
2;tajo-algebra/src/main/java/org/apache/tajo/algebra/Relation.java;no
3;tajo-algebra/src/main/java/org/apache/tajo/algebra/Relation.java;no
